,method,label,path,id,AS,validity_AS,preservation_AS,Stefano,validity_Stefano,preservation_Stefano,Thao,validity_Thao,preservation_Thao,Davide,validity_Davide,preservation_Davide,Amr,validity_Amr,preservation_Amr,xiang,validity_xiang,preservation_xiang,Shangsu,validity_Shangsu,preservation_Shangsu,xin,validity_xin,preservation_xin,Linfeng,validity_Linfeng,preservation_Linfeng,yuting,validity_yuting,preservation_yuting,He,validity_He,preservation_He,short_path,mutation_number
188,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_39.npy,188,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,10,True,False,7.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_39,127.0
189,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_99.npy,189,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,7.0,True,False,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_99,27.0
190,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_62.npy,190,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_62,68.0
191,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_123.npy,191,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_123,84.0
192,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_191.npy,192,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_191,133.0
193,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_115.npy,193,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_115,59.0
194,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_128.npy,194,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_128,55.0
195,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_58.npy,195,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,0.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_58,1.0
196,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_190.npy,196,9.0,True,True,7.0,True,False,7.0,True,False,9.0,True,True,9,True,True,7.0,True,False,9.0,True,True,7.0,True,False,7.0,True,False,7.0,True,False,7.0,True,False,_C_C_sm/digit_9_id_190,83.0
197,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_106.npy,197,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_106,39.0
198,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_3.npy,198,9.0,True,True,9.0,True,True,8.0,True,False,9.0,True,True,9,True,True,7.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_3,91.0
199,XAI,9,digit_of_sm_rr/_C_C_sm/digit_9_id_69.npy,199,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_C_C_sm/digit_9_id_69,71.0
200,Random,0,digit_of_sm_rr/_R_R/digit_0_id_31.npy,200,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,,False,False,0.0,True,True,_R_R/digit_0_id_31,736.0
201,Random,0,digit_of_sm_rr/_R_R/digit_0_id_147.npy,201,0.0,True,True,0.0,True,True,3.0,True,False,,False,False,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,,False,False,,False,False,0.0,True,True,_R_R/digit_0_id_147,739.0
202,Random,0,digit_of_sm_rr/_R_R/digit_0_id_100.npy,202,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_100,841.0
203,Random,0,digit_of_sm_rr/_R_R/digit_0_id_80.npy,203,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_80,410.0
204,Random,0,digit_of_sm_rr/_R_R/digit_0_id_109.npy,204,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_109,759.0
205,Random,0,digit_of_sm_rr/_R_R/digit_0_id_140.npy,205,0.0,True,True,0.0,True,True,,False,False,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,,False,False,0.0,True,True,_R_R/digit_0_id_140,304.0
206,Random,0,digit_of_sm_rr/_R_R/digit_0_id_0.npy,206,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_0,217.0
207,Random,0,digit_of_sm_rr/_R_R/digit_0_id_110.npy,207,0.0,True,True,8.0,True,False,3.0,True,False,8.0,True,False,10,True,False,0.0,True,True,0.0,True,True,8.0,True,False,0.0,True,True,,False,False,8.0,True,False,_R_R/digit_0_id_110,338.0
208,Random,0,digit_of_sm_rr/_R_R/digit_0_id_108.npy,208,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,6.0,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_108,607.0
209,Random,0,digit_of_sm_rr/_R_R/digit_0_id_144.npy,209,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_144,548.0
210,Random,0,digit_of_sm_rr/_R_R/digit_0_id_22.npy,210,,False,False,0.0,True,True,,False,False,3.0,True,False,10,True,False,0.0,True,True,,False,False,,False,False,,False,False,,False,False,3.0,True,False,_R_R/digit_0_id_22,335.0
211,Random,0,digit_of_sm_rr/_R_R/digit_0_id_90.npy,211,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_90,241.0
212,Random,0,digit_of_sm_rr/_R_R/digit_0_id_142.npy,212,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_142,149.0
213,Random,0,digit_of_sm_rr/_R_R/digit_0_id_47.npy,213,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_47,66.0
214,Random,0,digit_of_sm_rr/_R_R/digit_0_id_173.npy,214,0.0,True,True,0.0,True,True,,False,False,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,,False,False,0.0,True,True,_R_R/digit_0_id_173,834.0
215,Random,0,digit_of_sm_rr/_R_R/digit_0_id_51.npy,215,0.0,True,True,0.0,True,True,,False,False,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_51,121.0
216,Random,0,digit_of_sm_rr/_R_R/digit_0_id_0.npy,216,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,10,True,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_0,217.0
217,Random,0,digit_of_sm_rr/_R_R/digit_0_id_34.npy,217,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_34,1.0
218,Random,0,digit_of_sm_rr/_R_R/digit_0_id_198.npy,218,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_198,113.0
219,Random,0,digit_of_sm_rr/_R_R/digit_0_id_112.npy,219,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,_R_R/digit_0_id_112,744.0
220,Random,1,digit_of_sm_rr/_R_R/digit_1_id_104.npy,220,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_104,76.0
221,Random,1,digit_of_sm_rr/_R_R/digit_1_id_28.npy,221,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_28,137.0
222,Random,1,digit_of_sm_rr/_R_R/digit_1_id_198.npy,222,1.0,True,True,,False,False,,False,False,,False,False,10,True,False,,False,False,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,_R_R/digit_1_id_198,669.0
223,Random,1,digit_of_sm_rr/_R_R/digit_1_id_171.npy,223,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,1.0,True,True,_R_R/digit_1_id_171,605.0
224,Random,1,digit_of_sm_rr/_R_R/digit_1_id_21.npy,224,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_21,468.0
225,Random,1,digit_of_sm_rr/_R_R/digit_1_id_124.npy,225,,False,False,,False,False,,False,False,,False,False,10,True,False,1.0,True,True,1.0,True,True,,False,False,,False,False,,False,False,1.0,True,True,_R_R/digit_1_id_124,835.0
226,Random,1,digit_of_sm_rr/_R_R/digit_1_id_138.npy,226,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,10,True,False,1.0,True,True,1.0,True,True,3.0,True,False,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_138,726.0
227,Random,1,digit_of_sm_rr/_R_R/digit_1_id_128.npy,227,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_128,730.0
228,Random,1,digit_of_sm_rr/_R_R/digit_1_id_135.npy,228,,False,False,,False,False,,False,False,1.0,True,True,10,True,False,7.0,True,False,1.0,True,True,,False,False,1.0,True,True,,False,False,3.0,True,False,_R_R/digit_1_id_135,667.0
229,Random,1,digit_of_sm_rr/_R_R/digit_1_id_71.npy,229,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_71,360.0
230,Random,1,digit_of_sm_rr/_R_R/digit_1_id_24.npy,230,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,_R_R/digit_1_id_24,515.0
231,Random,1,digit_of_sm_rr/_R_R/digit_1_id_110.npy,231,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,_R_R/digit_1_id_110,278.0
232,Random,1,digit_of_sm_rr/_R_R/digit_1_id_16.npy,232,1.0,True,True,6.0,True,False,6.0,True,False,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,6.0,True,False,1.0,True,True,6.0,True,False,1.0,True,True,_R_R/digit_1_id_16,343.0
233,Random,1,digit_of_sm_rr/_R_R/digit_1_id_76.npy,233,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,_R_R/digit_1_id_76,298.0
234,Random,1,digit_of_sm_rr/_R_R/digit_1_id_1.npy,234,1.0,True,True,1.0,True,True,,False,False,5.0,True,False,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,,False,False,1.0,True,True,_R_R/digit_1_id_1,631.0
235,Random,1,digit_of_sm_rr/_R_R/digit_1_id_184.npy,235,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_184,15.0
236,Random,1,digit_of_sm_rr/_R_R/digit_1_id_28.npy,236,,False,False,1.0,True,True,1.0,True,True,,False,False,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,_R_R/digit_1_id_28,137.0
237,Random,1,digit_of_sm_rr/_R_R/digit_1_id_114.npy,237,,False,False,,False,False,,False,False,1.0,True,True,10,True,False,1.0,True,True,4.0,True,False,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,_R_R/digit_1_id_114,327.0
238,Random,1,digit_of_sm_rr/_R_R/digit_1_id_31.npy,238,1.0,True,True,1.0,True,True,,False,False,,False,False,10,True,False,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,,False,False,2.0,True,False,_R_R/digit_1_id_31,287.0
239,Random,1,digit_of_sm_rr/_R_R/digit_1_id_79.npy,239,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,10,True,False,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,,False,False,1.0,True,True,_R_R/digit_1_id_79,543.0
240,Random,2,digit_of_sm_rr/_R_R/digit_2_id_131.npy,240,3.0,True,False,3.0,True,False,3.0,True,False,3.0,True,False,10,True,False,2.0,True,True,,False,False,2.0,True,True,3.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_2_id_131,602.0
241,Random,2,digit_of_sm_rr/_R_R/digit_2_id_40.npy,241,3.0,True,False,3.0,True,False,3.0,True,False,2.0,True,True,1,True,False,3.0,True,False,3.0,True,False,3.0,True,False,1.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_2_id_40,124.0
242,Random,2,digit_of_sm_rr/_R_R/digit_2_id_99.npy,242,,False,False,2.0,True,True,2.0,True,True,2.0,True,True,2,True,True,2.0,True,True,7.0,True,False,,False,False,3.0,True,False,2.0,True,True,2.0,True,True,_R_R/digit_2_id_99,220.0
243,Random,2,digit_of_sm_rr/_R_R/digit_2_id_148.npy,243,,False,False,,False,False,,False,False,4.0,True,False,10,True,False,,False,False,,False,False,7.0,True,False,2.0,True,True,,False,False,2.0,True,True,_R_R/digit_2_id_148,363.0
244,Random,2,digit_of_sm_rr/_R_R/digit_2_id_164.npy,244,,False,False,,False,False,,False,False,4.0,True,False,10,True,False,4.0,True,False,4.0,True,False,7.0,True,False,,False,False,,False,False,3.0,True,False,_R_R/digit_2_id_164,220.0
245,Random,2,digit_of_sm_rr/_R_R/digit_2_id_187.npy,245,3.0,True,False,2.0,True,True,2.0,True,True,2.0,True,True,2,True,True,2.0,True,True,2.0,True,True,2.0,True,True,1.0,True,False,2.0,True,True,2.0,True,True,_R_R/digit_2_id_187,96.0
246,Random,2,digit_of_sm_rr/_R_R/digit_2_id_190.npy,246,,False,False,2.0,True,True,,False,False,7.0,True,False,10,True,False,7.0,True,False,,False,False,7.0,True,False,2.0,True,True,7.0,True,False,7.0,True,False,_R_R/digit_2_id_190,816.0
247,Random,2,digit_of_sm_rr/_R_R/digit_2_id_7.npy,247,7.0,True,False,2.0,True,True,2.0,True,True,2.0,True,True,2,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,_R_R/digit_2_id_7,347.0
248,Random,2,digit_of_sm_rr/_R_R/digit_2_id_195.npy,248,8.0,True,False,8.0,True,False,8.0,True,False,8.0,True,False,10,True,False,2.0,True,True,,False,False,8.0,True,False,,False,False,,False,False,2.0,True,True,_R_R/digit_2_id_195,428.0
249,Random,2,digit_of_sm_rr/_R_R/digit_2_id_99.npy,249,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,_R_R/digit_2_id_99,220.0
250,Random,2,digit_of_sm_rr/_R_R/digit_2_id_118.npy,250,2.0,True,True,,False,False,,False,False,,False,False,10,True,False,,False,False,1.0,True,False,,False,False,2.0,True,True,2.0,True,True,2.0,True,True,_R_R/digit_2_id_118,68.0
251,Random,2,digit_of_sm_rr/_R_R/digit_2_id_14.npy,251,7.0,True,False,2.0,True,True,3.0,True,False,2.0,True,True,2,True,True,7.0,True,False,2.0,True,True,7.0,True,False,1.0,True,False,2.0,True,True,2.0,True,True,_R_R/digit_2_id_14,536.0
252,Random,2,digit_of_sm_rr/_R_R/digit_2_id_64.npy,252,3.0,True,False,3.0,True,False,3.0,True,False,3.0,True,False,10,True,False,1.0,True,False,1.0,True,False,1.0,True,False,1.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_2_id_64,620.0
253,Random,2,digit_of_sm_rr/_R_R/digit_2_id_194.npy,253,1.0,True,False,1.0,True,False,1.0,True,False,1.0,True,False,10,True,False,1.0,True,False,1.0,True,False,1.0,True,False,1.0,True,False,1.0,True,False,2.0,True,True,_R_R/digit_2_id_194,505.0
254,Random,2,digit_of_sm_rr/_R_R/digit_2_id_64.npy,254,3.0,True,False,,False,False,7.0,True,False,3.0,True,False,10,True,False,1.0,True,False,1.0,True,False,1.0,True,False,1.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_2_id_64,620.0
255,Random,2,digit_of_sm_rr/_R_R/digit_2_id_75.npy,255,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,_R_R/digit_2_id_75,224.0
256,Random,2,digit_of_sm_rr/_R_R/digit_2_id_127.npy,256,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,10,True,False,2.0,True,True,,False,False,2.0,True,True,2.0,True,True,3.0,True,False,2.0,True,True,_R_R/digit_2_id_127,512.0
257,Random,2,digit_of_sm_rr/_R_R/digit_2_id_26.npy,257,7.0,True,False,2.0,True,True,2.0,True,True,2.0,True,True,2,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,_R_R/digit_2_id_26,686.0
258,Random,2,digit_of_sm_rr/_R_R/digit_2_id_97.npy,258,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,2.0,True,True,_R_R/digit_2_id_97,1.0
259,Random,2,digit_of_sm_rr/_R_R/digit_2_id_190.npy,259,,False,False,2.0,True,True,3.0,True,False,7.0,True,False,10,True,False,7.0,True,False,7.0,True,False,7.0,True,False,1.0,True,False,7.0,True,False,7.0,True,False,_R_R/digit_2_id_190,816.0
260,Random,3,digit_of_sm_rr/_R_R/digit_3_id_145.npy,260,8.0,True,False,,False,False,8.0,True,False,8.0,True,False,10,True,False,,False,False,8.0,True,False,8.0,True,False,5.0,True,False,8.0,True,False,8.0,True,False,_R_R/digit_3_id_145,635.0
261,Random,3,digit_of_sm_rr/_R_R/digit_3_id_109.npy,261,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_109,366.0
262,Random,3,digit_of_sm_rr/_R_R/digit_3_id_27.npy,262,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,10,True,False,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_27,821.0
263,Random,3,digit_of_sm_rr/_R_R/digit_3_id_35.npy,263,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_35,397.0
264,Random,3,digit_of_sm_rr/_R_R/digit_3_id_60.npy,264,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,10,True,False,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,,False,False,9.0,True,False,_R_R/digit_3_id_60,594.0
265,Random,3,digit_of_sm_rr/_R_R/digit_3_id_116.npy,265,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3,True,True,8.0,True,False,8.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_116,677.0
266,Random,3,digit_of_sm_rr/_R_R/digit_3_id_197.npy,266,3.0,True,True,3.0,True,True,,False,False,9.0,True,False,10,True,False,0.0,True,False,,False,False,9.0,True,False,9.0,True,False,3.0,True,True,3.0,True,True,_R_R/digit_3_id_197,497.0
267,Random,3,digit_of_sm_rr/_R_R/digit_3_id_174.npy,267,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,10,True,False,3.0,True,True,3.0,True,True,7.0,True,False,7.0,True,False,7.0,True,False,7.0,True,False,_R_R/digit_3_id_174,543.0
268,Random,3,digit_of_sm_rr/_R_R/digit_3_id_8.npy,268,5.0,True,False,3.0,True,True,5.0,True,False,3.0,True,True,10,True,False,3.0,True,True,5.0,True,False,3.0,True,True,5.0,True,False,,False,False,3.0,True,True,_R_R/digit_3_id_8,227.0
269,Random,3,digit_of_sm_rr/_R_R/digit_3_id_50.npy,269,3.0,True,True,3.0,True,True,3.0,True,True,,False,False,10,True,False,1.0,True,False,,False,False,9.0,True,False,1.0,True,False,,False,False,3.0,True,True,_R_R/digit_3_id_50,800.0
270,Random,3,digit_of_sm_rr/_R_R/digit_3_id_53.npy,270,3.0,True,True,3.0,True,True,,False,False,3.0,True,True,10,True,False,7.0,True,False,3.0,True,True,8.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_53,817.0
271,Random,3,digit_of_sm_rr/_R_R/digit_3_id_14.npy,271,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_14,600.0
272,Random,3,digit_of_sm_rr/_R_R/digit_3_id_97.npy,272,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,10,True,False,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_97,290.0
273,Random,3,digit_of_sm_rr/_R_R/digit_3_id_138.npy,273,3.0,True,True,5.0,True,False,5.0,True,False,3.0,True,True,10,True,False,8.0,True,False,3.0,True,True,8.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_138,328.0
274,Random,3,digit_of_sm_rr/_R_R/digit_3_id_196.npy,274,3.0,True,True,3.0,True,True,8.0,True,False,3.0,True,True,3,True,True,8.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_196,389.0
275,Random,3,digit_of_sm_rr/_R_R/digit_3_id_154.npy,275,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_154,58.0
276,Random,3,digit_of_sm_rr/_R_R/digit_3_id_116.npy,276,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,10,True,False,8.0,True,False,8.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_116,677.0
277,Random,3,digit_of_sm_rr/_R_R/digit_3_id_155.npy,277,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,10,True,False,2.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_155,397.0
278,Random,3,digit_of_sm_rr/_R_R/digit_3_id_116.npy,278,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,10,True,False,8.0,True,False,8.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_116,677.0
279,Random,3,digit_of_sm_rr/_R_R/digit_3_id_53.npy,279,3.0,True,True,3.0,True,True,,False,False,3.0,True,True,3,True,True,8.0,True,False,,False,False,8.0,True,False,3.0,True,True,3.0,True,True,3.0,True,True,_R_R/digit_3_id_53,817.0
280,Random,4,digit_of_sm_rr/_R_R/digit_4_id_135.npy,280,9.0,True,False,9.0,True,False,,False,False,9.0,True,False,10,True,False,4.0,True,True,4.0,True,True,9.0,True,False,7.0,True,False,4.0,True,True,4.0,True,True,_R_R/digit_4_id_135,824.0
281,Random,4,digit_of_sm_rr/_R_R/digit_4_id_173.npy,281,,False,False,4.0,True,True,,False,False,,False,False,10,True,False,,False,False,4.0,True,True,,False,False,,False,False,,False,False,,False,False,_R_R/digit_4_id_173,852.0
282,Random,4,digit_of_sm_rr/_R_R/digit_4_id_90.npy,282,,False,False,,False,False,,False,False,,False,False,10,True,False,,False,False,4.0,True,True,,False,False,,False,False,,False,False,,False,False,_R_R/digit_4_id_90,709.0
283,Random,4,digit_of_sm_rr/_R_R/digit_4_id_120.npy,283,4.0,True,True,4.0,True,True,4.0,True,True,4.0,True,True,10,True,False,9.0,True,False,4.0,True,True,4.0,True,True,9.0,True,False,4.0,True,True,4.0,True,True,_R_R/digit_4_id_120,297.0
284,Random,4,digit_of_sm_rr/_R_R/digit_4_id_33.npy,284,9.0,True,False,9.0,True,False,4.0,True,True,4.0,True,True,10,True,False,9.0,True,False,4.0,True,True,4.0,True,True,4.0,True,True,9.0,True,False,9.0,True,False,_R_R/digit_4_id_33,553.0
285,Random,4,digit_of_sm_rr/_R_R/digit_4_id_133.npy,285,,False,False,,False,False,4.0,True,True,,False,False,10,True,False,5.0,True,False,4.0,True,True,4.0,True,True,,False,False,5.0,True,False,5.0,True,False,_R_R/digit_4_id_133,638.0
286,Random,4,digit_of_sm_rr/_R_R/digit_4_id_149.npy,286,,False,False,,False,False,4.0,True,True,4.0,True,True,10,True,False,4.0,True,True,4.0,True,True,,False,False,4.0,True,True,,False,False,4.0,True,True,_R_R/digit_4_id_149,242.0
